"","Latency","Answer","cat","cond","tier"
"7225",0.664,"Neutral","lin.n","Linear","Average"
"7226",1.425,"Neutral","lin.n","Linear","Average"
"7227",1.342,"Undesirable","lin.n","Linear","Average"
"7228",1.22,"Very Undesirable","lin.n","Linear","Average"
"7229",0.832,"Neutral","lin.n","Linear","Average"
"7230",0.939,"Undesirable","lin.n","Linear","Average"
"7231",3.716,"Desirable","lin.n","Linear","Average"
"7232",1.94,"Neutral","lin.n","Linear","Average"
"7233",1.003,"Undesirable","lin.n","Linear","Average"
"7234",2.123,"Very Desirable","lin.n","Linear","Average"
"7235",1.479,"Undesirable","lin.n","Linear","Average"
"7236",1.937,"Undesirable","lin.n","Linear","Average"
"7237",3.2,"Undesirable","lin.n","Linear","Average"
"7238",3.441,"Neutral","lin.n","Linear","Average"
"7239",4.763,"Undesirable","lin.n","Linear","Average"
"7240",1.901,"Neutral","lin.n","Linear","Average"
"7241",1.001,"Neutral","lin.n","Linear","Average"
"7242",0.612,"Desirable","lin.n","Linear","Average"
"7243",1.271,"Neutral","lin.n","Linear","Average"
"7244",0.721,"Desirable","lin.n","Linear","Average"
"7245",1.68,"Undesirable","lin.n","Linear","Average"
"7246",NA,"Undesirable","lin.n","Linear","Average"
"7247",1.692,"Neutral","lin.n","Linear","Average"
"7248",2.928,"Neutral","lin.n","Linear","Average"
"7249",3.677,"Neutral","lin.n","Linear","Average"
"7250",1.054,"Undesirable","lin.n","Linear","Average"
"7251",2.06,"Desirable","lin.n","Linear","Average"
"7252",1.881,"Neutral","lin.n","Linear","Average"
"7253",1.452,"Undesirable","lin.n","Linear","Average"
"7254",1.179,"Very Undesirable","lin.n","Linear","Average"
"7255",3.434,"Desirable","lin.n","Linear","Average"
"7256",0.593,"Desirable","lin.n","Linear","Average"
"7257",2.482,"Neutral","lin.n","Linear","Average"
"7258",2.273,"Neutral","lin.n","Linear","Average"
"7259",3.154,"Neutral","lin.n","Linear","Average"
"7260",1.792,"Neutral","lin.n","Linear","Average"
"7261",3.25,"Very Undesirable","lin.n","Linear","Average"
"7262",1.371,"Neutral","lin.n","Linear","Average"
"7263",6.618,"Desirable","lin.n","Linear","Average"
"7264",1.337,"Very Undesirable","lin.n","Linear","Average"
"7265",0.956,"Desirable","lin.n","Linear","Average"
"7266",3.307,"Neutral","lin.n","Linear","Average"
"7267",9.192,"Neutral","lin.n","Linear","Average"
"7268",NA,"Desirable","lin.n","Linear","Average"
"7269",2.294,"Neutral","lin.n","Linear","Average"
"7270",4.574,"Neutral","lin.n","Linear","Average"
"7271",1.279,"Undesirable","lin.n","Linear","Average"
"7272",1.095,"Very Undesirable","lin.n","Linear","Average"
"7273",2.73,"Neutral","lin.n","Linear","Average"
"7274",1.439,"Undesirable","lin.n","Linear","Average"
"7275",3.639,"Undesirable","lin.n","Linear","Average"
"7276",1.691,"Neutral","lin.n","Linear","Average"
"7277",2.046,"Desirable","lin.n","Linear","Average"
"7278",0.612,"Very Undesirable","lin.n","Linear","Average"
"7279",2.16,"Neutral","lin.n","Linear","Average"
"7280",1.19,"Undesirable","lin.n","Linear","Average"
"7281",1.041,"Undesirable","lin.n","Linear","Average"
"7282",NA,"Neutral","lin.n","Linear","Average"
"7283",2.042,"Neutral","lin.n","Linear","Average"
"7284",4.373,"Undesirable","lin.n","Linear","Average"
"7285",0.524,"Very Desirable","lin.n","Linear","Average"
"7286",1.188,"Neutral","lin.n","Linear","Average"
"7287",2.062,"Undesirable","lin.n","Linear","Average"
"7288",1.984,"Undesirable","lin.n","Linear","Average"
"7289",7.574,"Neutral","lin.n","Linear","Average"
"7290",3.235,"Undesirable","lin.n","Linear","Average"
"7291",0.585,"Neutral","lin.n","Linear","Average"
"7292",3.277,"Undesirable","lin.n","Linear","Average"
"7293",4.002,"Very Desirable","lin.n","Linear","Average"
"7294",1.896,"Very Undesirable","lin.n","Linear","Average"
"7295",0.686,"Neutral","lin.n","Linear","Average"
"7296",0.942,"Neutral","lin.n","Linear","Average"
"7297",1.051,"Neutral","lin.n","Linear","Average"
"7298",7.2,"Neutral","lin.n","Linear","Average"
"7299",0.76,"Neutral","lin.n","Linear","Average"
"7300",5.25,"Neutral","lin.n","Linear","Average"
"7301",1.82,"Neutral","lin.n","Linear","Average"
"7302",1.516,"Desirable","lin.n","Linear","Average"
"7303",0.571,"Undesirable","lin.n","Linear","Average"
"7304",1.501,"Neutral","lin.n","Linear","Average"
"7305",0.956,"Undesirable","lin.n","Linear","Average"
"7306",NA,"Very Desirable","lin.n","Linear","Average"
"7307",0.701,"Undesirable","lin.n","Linear","Average"
"7308",3,"Undesirable","lin.n","Linear","Average"
"7309",0.399,"Neutral","lin.n","Linear","Average"
"7310",NA,"Very Undesirable","lin.n","Linear","Average"
"7311",1.899,"Neutral","lin.n","Linear","Average"
"7312",0.375,"Desirable","lin.n","Linear","Average"
"7313",1.812,"Neutral","lin.n","Linear","Average"
"7314",1.805,"Very Desirable","lin.n","Linear","Average"
"7315",0.6,"Neutral","lin.n","Linear","Average"
"7316",1,"Neutral","lin.n","Linear","Average"
"7317",0.766,"Desirable","lin.n","Linear","Average"
"7318",0.722,"Very Desirable","lin.n","Linear","Average"
"7319",2.267,"Desirable","lin.n","Linear","Average"
"7320",0.727,"Desirable","lin.n","Linear","Average"
"7321",0.631,"Neutral","lin.n","Linear","Average"
"7322",4.157,"Very Desirable","lin.n","Linear","Average"
"7323",7.728,"Neutral","lin.n","Linear","Average"
"7324",0.921,"Neutral","lin.n","Linear","Average"
"7325",1.45,"Neutral","lin.n","Linear","Average"
"7326",2.577,"Very Desirable","lin.n","Linear","Average"
"7327",0.381,"Desirable","lin.n","Linear","Average"
"7328",2.112,"Neutral","lin.n","Linear","Average"
"7329",2.495,"Neutral","lin.n","Linear","Average"
"7330",0.569,"Desirable","lin.n","Linear","Average"
"7331",0.427,"Neutral","lin.n","Linear","Average"
"7332",0.5,"Neutral","lin.n","Linear","Average"
"7333",1.584,"Very Desirable","lin.n","Linear","Average"
"7334",0.922,"Neutral","lin.n","Linear","Average"
"7335",1.466,"Neutral","lin.n","Linear","Average"
"7336",1.695,"Desirable","lin.n","Linear","Average"
"7337",7.058,"Desirable","lin.n","Linear","Average"
"7338",2.936,"Neutral","lin.n","Linear","Average"
"7339",1.173,"Desirable","lin.n","Linear","Average"
"7340",2.4,"Neutral","lin.n","Linear","Average"
"7341",0.381,"Neutral","lin.n","Linear","Average"
"7342",2.984,"Very Undesirable","lin.n","Linear","Average"
"7343",1.102,"Very Desirable","lin.n","Linear","Average"
"7344",0.489,"Neutral","lin.n","Linear","Average"
"7345",0.897,"Neutral","lin.n","Linear","Average"
"7346",1.067,"Very Desirable","lin.n","Linear","Average"
"7347",1.72,"Neutral","lin.n","Linear","Average"
"7348",1.272,"Desirable","lin.n","Linear","Average"
"7349",1.623,"Desirable","lin.n","Linear","Average"
"7350",3.242,"Very Desirable","lin.n","Linear","Average"
"7351",2.301,"Neutral","lin.n","Linear","Average"
"7352",3.713,"Neutral","lin.n","Linear","Average"
"7353",1.349,"Neutral","lin.n","Linear","Average"
"7354",3.84,"Desirable","lin.n","Linear","Average"
"7355",0.898,"Desirable","lin.n","Linear","Average"
"7356",1.063,"Neutral","lin.n","Linear","Average"
"7357",2.031,"Neutral","lin.n","Linear","Average"
"7358",0.522,"Neutral","lin.n","Linear","Average"
"7359",1.025,"Neutral","lin.n","Linear","Average"
"7360",6.534,"Very Desirable","lin.n","Linear","Average"
"7361",5.617,"Neutral","lin.n","Linear","Average"
"7362",1.568,"Desirable","lin.n","Linear","Average"
"7363",1.547,"Neutral","lin.n","Linear","Average"
"7364",2.101,"Neutral","lin.n","Linear","Average"
"7365",5.081,"Neutral","lin.n","Linear","Average"
"7366",0.467,"Neutral","lin.n","Linear","Average"
"7367",1.246,"Neutral","lin.n","Linear","Average"
"7368",2.784,"Desirable","lin.n","Linear","Average"
"7369",0.797,"Desirable","lin.n","Linear","Average"
"7370",1.203,"Very Desirable","lin.n","Linear","Average"
"7371",1.254,"Very Desirable","lin.n","Linear","Average"
"7372",0.971,"Desirable","lin.n","Linear","Average"
"7373",1.511,"Neutral","lin.n","Linear","Average"
"7374",1.023,"Neutral","lin.n","Linear","Average"
"7375",2.284,"Desirable","lin.n","Linear","Average"
"7376",2.189,"Desirable","lin.n","Linear","Average"
"7377",2.001,"Neutral","lin.n","Linear","Average"
"7378",0.843,"Desirable","lin.n","Linear","Average"
"7379",1.851,"Undesirable","lin.n","Linear","Average"
"7380",0.827,"Neutral","lin.n","Linear","Average"
"7381",1.088,"Neutral","lin.n","Linear","Average"
"7382",0.931,"Desirable","lin.n","Linear","Average"
"7383",3.33,"Desirable","lin.n","Linear","Average"
"7384",0.892,"Neutral","lin.n","Linear","Average"
"7385",3.9,"Desirable","lin.n","Linear","Average"
"7386",1.001,"Neutral","lin.n","Linear","Average"
"7387",0.799,"Neutral","lin.n","Linear","Average"
"7388",0.801,"Desirable","lin.n","Linear","Average"
"7389",3.784,"Neutral","lin.n","Linear","Average"
"7390",1.726,"Very Desirable","lin.n","Linear","Average"
"7391",2.401,"Desirable","lin.n","Linear","Average"
"7392",0.847,"Neutral","lin.n","Linear","Average"
"7393",0.485,"Neutral","lin.n","Linear","Average"
"7394",0.531,"Neutral","lin.n","Linear","Average"
"7395",0.7,"Neutral","lin.n","Linear","Average"
"7396",1.71,"Neutral","lin.n","Linear","Average"
"7397",1.315,"Very Desirable","lin.n","Linear","Average"
"7398",1.046,"Neutral","lin.n","Linear","Average"
"7399",5.685,"Neutral","lin.n","Linear","Average"
"7400",3.179,"Neutral","lin.n","Linear","Average"
"7401",0.568,"Very Desirable","lin.n","Linear","Average"
"7402",0.65,"Neutral","lin.n","Linear","Average"
"7403",1.157,"Desirable","lin.n","Linear","Average"
"7404",2.469,"Undesirable","lin.n","Linear","Average"
"7405",5.094,"Neutral","lin.n","Linear","Average"
"7406",4.985,"Desirable","lin.n","Linear","Average"
"7407",0.781,"Neutral","lin.n","Linear","Average"
"7408",0.359,"Neutral","lin.n","Linear","Average"
"7409",3.202,"Undesirable","lin.n","Linear","Average"
"7410",0.401,"Desirable","lin.n","Linear","Average"
"7411",0.664,"Neutral","lin.n","Linear","Average"
"7412",0.83,"Desirable","lin.n","Linear","Average"
"7413",1.228,"Neutral","lin.n","Linear","Average"
"7414",3.866,"Undesirable","lin.n","Linear","Average"
"7415",0.832,"Desirable","lin.n","Linear","Average"
"7416",3.948,"Desirable","lin.n","Linear","Average"
"7417",0.61,"Neutral","lin.n","Linear","Average"
"7418",0.445,"Desirable","lin.n","Linear","Average"
"7419",0.737,"Neutral","lin.n","Linear","Average"
"7420",1.2,"Neutral","lin.n","Linear","Average"
"7421",8.229,"Undesirable","lin.n","Linear","Average"
"7422",0.818,"Desirable","lin.n","Linear","Average"
"7423",0.791,"Desirable","lin.n","Linear","Average"
"7424",1.18,"Undesirable","lin.n","Linear","Average"
"7425",0.524,"Neutral","lin.n","Linear","Average"
"7426",NA,"Very Undesirable","lin.n","Linear","Average"
"7427",0.858,"Neutral","lin.n","Linear","Average"
"7428",NA,"Desirable","lin.n","Linear","Average"
"7429",0.618,"Neutral","lin.n","Linear","Average"
"7430",4.901,"Undesirable","lin.n","Linear","Average"
"7431",0.512,"Neutral","lin.n","Linear","Average"
"7432",1.302,"Neutral","lin.n","Linear","Average"
"7433",0.969,"Undesirable","lin.n","Linear","Average"
"7434",0.585,"Very Undesirable","lin.n","Linear","Average"
"7435",3.613,"Undesirable","lin.n","Linear","Average"
"7436",0.842,"Undesirable","lin.n","Linear","Average"
"7437",NA,"Desirable","lin.n","Linear","Average"
"7438",2.81,"Very Undesirable","lin.n","Linear","Average"
"7439",0.768,"Neutral","lin.n","Linear","Average"
"7440",2.356,"Undesirable","lin.n","Linear","Average"
"7441",1.644,"Undesirable","lin.n","Linear","Average"
"7442",2.534,"Neutral","lin.n","Linear","Average"
"7443",0.488,"Undesirable","lin.n","Linear","Average"
"7444",1.632,"Neutral","lin.n","Linear","Average"
"7445",0.702,"Undesirable","lin.n","Linear","Average"
"7446",0.558,"Undesirable","lin.n","Linear","Average"
"7447",0.525,"Neutral","lin.n","Linear","Average"
"7448",0.622,"Neutral","lin.n","Linear","Average"
"7449",0.662,"Neutral","lin.n","Linear","Average"
"7450",2.12,"Neutral","lin.n","Linear","Average"
"7451",3.307,"Undesirable","lin.n","Linear","Average"
"7452",1.223,"Undesirable","lin.n","Linear","Average"
"7453",1.213,"Neutral","lin.n","Linear","Average"
"7454",NA,"Undesirable","lin.n","Linear","Average"
"7455",3.015,"Undesirable","lin.n","Linear","Average"
"7456",5.148,"Undesirable","lin.n","Linear","Average"
"7457",0.322,"Neutral","lin.n","Linear","Average"
"7458",1.348,"Very Undesirable","lin.n","Linear","Average"
"7459",1.359,"Very Undesirable","lin.n","Linear","Average"
"7460",0.495,"Neutral","lin.n","Linear","Average"
"7461",1.502,"Neutral","lin.n","Linear","Average"
"7462",0.942,"Undesirable","lin.n","Linear","Average"
"7463",2.38,"Neutral","lin.n","Linear","Average"
"7464",3.692,"Neutral","lin.n","Linear","Average"
"7465",2.154,"Undesirable","lin.n","Linear","Average"
"7466",1.182,"Very Desirable","lin.n","Linear","Average"
"7467",1.142,"Neutral","lin.n","Linear","Average"
"7468",1.09,"Undesirable","lin.n","Linear","Average"
"7469",1.744,"Neutral","lin.n","Linear","Average"
"7470",2.003,"Desirable","lin.n","Linear","Average"
"7471",3.069,"Neutral","lin.n","Linear","Average"
"7472",3.222,"Neutral","lin.n","Linear","Average"
"7473",2.029,"Undesirable","lin.n","Linear","Average"
"7474",0.762,"Neutral","lin.n","Linear","Average"
"7475",1.393,"Neutral","lin.n","Linear","Average"
"7476",0.97,"Very Desirable","lin.n","Linear","Average"
"7477",1.101,"Very Undesirable","lin.n","Linear","Average"
"7478",2.875,"Undesirable","lin.n","Linear","Average"
"7479",0.993,"Neutral","lin.n","Linear","Average"
"7480",1.971,"Neutral","lin.n","Linear","Average"
"7481",2.546,"Very Undesirable","lin.n","Linear","Average"
"7482",0.799,"Neutral","lin.n","Linear","Average"
"7483",1.214,"Neutral","lin.n","Linear","Average"
"7484",1.341,"Neutral","lin.n","Linear","Average"
"7485",0.571,"Neutral","lin.n","Linear","Average"
"7486",0.97,"Very Undesirable","lin.n","Linear","Average"
"7487",1.228,"Neutral","lin.n","Linear","Average"
"7488",3.177,"Desirable","lin.n","Linear","Average"
"7489",1.618,"Neutral","lin.n","Linear","Average"
"7490",4.315,"Undesirable","lin.n","Linear","Average"
"7491",2.47,"Neutral","lin.n","Linear","Average"
"7492",1.786,"Very Undesirable","lin.n","Linear","Average"
"7493",5.302,"Neutral","lin.n","Linear","Average"
"7494",0.688,"Very Desirable","lin.n","Linear","Average"
"7495",0.715,"Undesirable","lin.n","Linear","Average"
"7496",0.66,"Desirable","lin.n","Linear","Average"
"7497",11.138,"Neutral","lin.n","Linear","Average"
"7498",0.697,"Undesirable","lin.n","Linear","Average"
"7499",7.71,"Undesirable","lin.n","Linear","Average"
"7500",0.544,"Undesirable","lin.n","Linear","Average"
"7501",2.093,"Neutral","lin.n","Linear","Average"
"7502",1.392,"Neutral","lin.n","Linear","Average"
"7503",1.645,"Neutral","lin.n","Linear","Average"
"7504",1.197,"Undesirable","lin.n","Linear","Average"
"7505",3.421,"Neutral","lin.n","Linear","Average"
